time,seconds_elapsed,z,y,x
1715114148491182000,0.07218212890625,4.778826713562012,2.8347349166870117,0.2585737705230713
1715114148501266700,0.0822666015625,5.023035049438477,3.5386300086975098,0.8044517636299133
1715114148511394000,0.09239404296875,5.315127849578857,3.9695863723754883,1.556231141090393
1715114148521555700,0.1025556640625,5.564124584197998,4.299986362457275,2.2361843585968018
1715114148531741700,0.11274169921875,5.937620162963867,4.41969633102417,2.4181437492370605
1715114148541941800,0.122941650390625,6.378153324127197,4.223371982574463,2.1739351749420166
1715114148552141800,0.133141845703125,6.607996463775635,4.07014274597168,1.7812861204147339
1715114148562176000,0.143176025390625,7.216124057769775,3.60566782951355,1.0438719987869263
1715114148572126000,0.1531259765625,7.354987621307373,3.2752678394317627,0.9097966551780701
1715114148582076000,0.163075927734375,8.494627952575684,3.3231520652770996,1.139639973640442
1715114148592025600,0.173025634765625,10.247182846069336,3.2082302570343018,1.7286136150360107
1715114148601975600,0.1829755859375,10.582371711730957,3.28963303565979,2.255337953567505
1715114148611925500,0.192925537109375,10.438719749450684,3.399766445159912,2.2361843585968018
1715114148621875500,0.20287548828125,9.634267807006836,3.4380736351013184,1.8100165128707886
1715114148631825400,0.212825439453125,9.634267807006836,3.533841609954834,1.3694833517074585
1715114148641775000,0.222775146484375,10.002974510192871,3.529053211212158,1.5466543436050415
1715114148651725000,0.23272509765625,10.960655212402344,3.1220390796661377,1.1013327836990356
1715114148661675000,0.242675048828125,11.018115997314453,3.0597896575927734,1.259350061416626
1715114148671625000,0.252625,11.133037567138672,4.261679172515869,2.011129379272461
1715114148681574700,0.26257470703125,12.09550666809082,4.414907932281494,2.7054479122161865
1715114148691524600,0.272524658203125,12.612654685974121,3.624821424484253,2.695871114730835
1715114148701474600,0.282474609375,12.325350761413574,2.734178304672241,1.8579005002975464
1715114148711424500,0.292424560546875,11.841721534729004,2.1595699787139893,1.0773907899856567
1715114148721374500,0.30237451171875,12.866439819335938,1.5945383310317993,1.072602391242981
1715114148731324200,0.31232421875,13.383587837219238,1.460463047027588,1.2976573705673218
1715114148741274000,0.322274169921875,13.991714477539062,1.8291701078414917,1.6711528301239014
1715114148751224000,0.33222412109375,13.374011039733887,1.5849615335464478,2.1499931812286377
1715114148761174000,0.342174072265625,11.903970718383789,1.455674648284912,2.360682964324951
1715114148771124000,0.3521240234375,10.146626472473145,1.3120225667953491,2.3750481605529785
1715114148781073700,0.36207373046875,8.374917984008789,1.1779472827911377,2.011129379272461
1715114148791023600,0.372023681640625,8.719682693481445,0.7661445140838623,1.048660397529602
1715114148800973600,0.3819736328125,10.663774490356445,-0.26336219906806946,0.5602431893348694
1715114148810923500,0.391923583984375,13.086706161499023,-1.173158884048462,0.6943184733390808
1715114148820873200,0.401873291015625,15.049951553344727,-2.1068975925445557,0.24899697303771973
1715114148830823200,0.4118232421875,15.322891235351562,-2.806004285812378,-0.19632454216480255
1715114148840773000,0.421773193359375,14.781801223754883,-2.494758129119873,-0.1867477297782898
1715114148850723000,0.43172314453125,14.494497299194336,-2.0398597717285156,0.21547815203666687
1715114148860673000,0.441673095703125,14.460978507995605,-1.7956513166427612,0.5746083855628967
1715114148870622700,0.451622802734375,14.824896812438965,-1.8770540952682495,0.33997663855552673
1715114148880572700,0.46157275390625,14.599842071533203,-1.9536685943603516,0.3878606855869293
1715114148890522600,0.471522705078125,12.952630996704102,-1.886630892753601,0.4644751250743866
1715114148900472600,0.48147265625,11.487380027770996,-1.37906014919281,0.33518823981285095
1715114148910422300,0.49142236328125,11.405977249145508,-1.139639973640442,0.3734954595565796
1715114148920372200,0.501372314453125,11.621455192565918,-1.158793568611145,0.4118026793003082
1715114148930322200,0.511322265625,11.568782806396484,-0.8954314589500427,0.33997663855552673
1715114148940272000,0.521272216796875,11.243170738220215,-0.6033388376235962,0.40222588181495667
1715114148950222000,0.53122216796875,10.314221382141113,-0.3926490843296051,0.40222588181495667
1715114148960171800,0.541171875,8.99740982055664,-0.3447650372982025,0
1715114148970121700,0.551121826171875,7.5417351722717285,-0.44532153010368347,-0.4405331015586853
1715114148980071700,0.56107177734375,6.315904140472412,-0.11013327538967133,-0.1388636976480484
1715114148990021600,0.571021728515625,6.2392897605896,0.5554547905921936,1.1971008777618408
1715114148999971300,0.580971435546875,6.114790916442871,0.8954314589500427,2.580949544906616
1715114149009921300,0.59092138671875,5.74129581451416,0.7613561153411865,2.782062292098999
1715114149019871200,0.600871337890625,5.60722017288208,0.5554547905921936,2.6623523235321045
1715114149029821200,0.6108212890625,6.354211330413818,0.2968810200691223,1.8722656965255737
1715114149039771100,0.620771240234375,6.737283706665039,0.44532153010368347,0.507570743560791
1715114149049720800,0.630720947265625,6.584054470062256,0.6320692300796509,0.24420857429504395
1715114149059670800,0.6406708984375,6.066906929016113,0.727837324142456,0.8475474119186401
1715114149069620700,0.650620849609375,5.813121795654297,0.9528923034667969,1.2545616626739502
1715114149079570700,0.66057080078125,6.229712963104248,1.2641384601593018,1.7094600200653076
1715114149089520400,0.670520263671875,6.4164605140686035,1.824381709098816,3.093308687210083
1715114149099470300,0.68047021484375,7.110779285430908,2.3271639347076416,4.592078685760498
1715114149109420300,0.690420166015625,7.929595947265625,2.5282769203186035,5.612008571624756
1715114149119370200,0.700370361328125,8.470685958862305,2.274491548538208,5.453991413116455
1715114149129320200,0.7103203125,9.509769439697266,1.920149803161621,3.136404275894165
1715114149139270000,0.720269775390625,9.610325813293457,1.403002142906189,1.680729627609253
1715114149149219800,0.7302197265625,9.605537414550781,0.6512228846549988,1.5945383310317993
1715114149159169800,0.740169677734375,9.797073364257812,0.33039984107017517,1.5849615335464478
1715114149169119700,0.75011962890625,9.758766174316406,0.19153612852096558,1.5131354331970215
1715114149179069700,0.760069580078125,10.266336441040039,0.11971008777618408,1.886630892753601
1715114149189019400,0.770019287109375,10.342951774597168,0.10055647045373917,2.7772738933563232
1715114149198969300,0.77996923828125,11.080365180969238,0.1867477297782898,3.7014358043670654
1715114149208919300,0.789919189453125,11.343728065490723,0.8427590131759644,4.697423934936523
1715114149218869200,0.799869140625,11.736376762390137,1.3694833517074585,5.851428985595703
1715114149228819000,0.80981884765625,11.784260749816895,1.3646949529647827,6.54574728012085
1715114149238769000,0.819768798828125,11.027692794799805,1.2880805730819702,6.478709697723389
1715114149248718800,0.82971875,9.797073364257812,0.6991068720817566,6.129156112670898
1715114149258668800,0.839668701171875,9.677363395690918,0.12928688526153564,5.60722017288208
1715114149268618800,0.84961865234375,10.94150161743164,0.043095629662275314,4.912901878356934
1715114149278568400,0.859568359375,12.966996192932129,-0.3495534360408783,4.137180328369141
1715114149288518400,0.869518310546875,14.393940925598145,-0.9720458984375,3.098097085952759
1715114149298468400,0.87946826171875,14.484920501708984,-1.3646949529647827,2.0829553604125977
1715114149308418300,0.889418212890625,13.532028198242188,-1.556231141090393,1.3694833517074585
1715114149318368000,0.899367919921875,12.473791122436523,-1.647210717201233,1.50355863571167
1715114149328318000,0.90931787109375,11.645397186279297,-1.4891934394836426,2.8107926845550537
1715114149338268000,0.919267822265625,11.075576782226562,-0.5985504388809204,5.286397457122803
1715114149348217900,0.9292177734375,11.75553035736084,-0.019153613597154617,8.245630264282227
1715114149358167800,0.939167724609375,13.062764167785645,0.38307225704193115,9.682151794433594
1715114149368117500,0.949117431640625,12.871228218078613,0.8810662031173706,9.706093788146973
1715114149378067500,0.9590673828125,11.003750801086426,0.6368576288223267,9.121908187866211
1715114149388017400,0.969017333984375,9.557653427124023,-0.08140286058187485,8.020575523376465
1715114149397967400,0.97896728515625,9.241618156433105,-0.33518823981285095,6.775590896606445
1715114149407917300,0.988917236328125,8.935160636901855,-0.24899697303771973,6.119579315185547
1715114149417867300,0.9988671875,8.327033042907715,-0.13407529890537262,5.592854976654053
1715114149427817200,1.008817138671875,8.829815864562988,-0.019153613597154617,5.904101371765137
1715114149437767200,1.01876708984375,10.18493366241455,0.3687070608139038,7.000645637512207
1715114149447717000,1.028717041015625,9.840168952941895,1.1540051698684692,7.565677165985107
1715114149457667000,1.0386669921875,8.461109161376953,1.4939818382263184,7.920019149780273
1715114149467617000,1.048616943359375,7.666234016418457,1.8339585065841675,7.795520782470703
1715114149477567000,1.05856689453125,6.665457725524902,2.1499931812286377,7.383718013763428
1715114149487517000,1.068516845703125,7.134721279144287,2.806004285812378,9.040505409240723
1715114149497467000,1.078466796875,5.770026206970215,0.7852981686592102,5.626373767852783
1715114149507416800,1.088416748046875,3.624821424484253,-0.15322890877723694,1.8818424940109253
1715114149517366800,1.09836669921875,0.3256114423274994,0.9097966551780701,1.7764976024627686
1715114149527316700,1.108316650390625,-4.223371982574463,0.5410895943641663,1.2880805730819702
1715114149537266700,1.1182666015625,-3.9169139862060547,-0.004788403399288654,1.3551181554794312
1715114149547216600,1.128216552734375,-0.2968810200691223,0.38307225704193115,2.432508945465088
1715114149557166600,1.13816650390625,4.137180328369141,0.5985504388809204,2.9017724990844727
1715114149567116500,1.148116455078125,7.881711959838867,0.7422025203704834,2.6240451335906982
1715114149577066500,1.15806640625,7.1251444816589355,1.091755986213684,3.5865142345428467
1715114149587016400,1.168016357421875,5.013458251953125,2.935291290283203,5.851428985595703
1715114149596966400,1.17796630859375,3.533841609954834,2.896984100341797,7.469909191131592
1715114149606916400,1.187916259765625,3.706224203109741,2.10210919380188,8.178592681884766
1715114149616866300,1.1978662109375,4.721365928649902,1.968033790588379,7.206547260284424
1715114149626816300,1.207816162109375,3.663128614425659,1.5466543436050415,5.717353820800781
1715114149636766200,1.21776611328125,5.3342814445495605,1.6089035272598267,6.076483726501465
1715114149646716200,1.227716064453125,8.135497093200684,1.900996208190918,7.283161640167236
1715114149656666000,1.237666015625,9.21288776397705,1.2880805730819702,8.480262756347656
1715114149666616000,1.247615966796875,9.08838939666748,1.6184803247451782,7.163451671600342
1715114149676566000,1.25756591796875,5.420472621917725,2.011129379272461,5.626373767852783
1715114149686516000,1.267515869140625,3.9456443786621094,2.2170307636260986,7.354987621307373
1715114149696466000,1.2774658203125,6.14831018447876,2.6144683361053467,11.137825965881348
1715114149706415900,1.287415771484375,9.27034854888916,2.0685901641845703,14.954183578491211
1715114149716365800,1.29736572265625,10.462661743164062,2.5953147411346436,10.807426452636719
1715114149726315800,1.307315673828125,10.960655212402344,1.8052281141281128,3.6296098232269287
1715114149736265700,1.317265625,11.559206008911133,1.2641384601593018,2.8634653091430664
1715114149746215700,1.327215576171875,11.262324333190918,0.9528923034667969,7.0772600173950195
1715114149756165400,1.337165283203125,8.738836288452148,2.4612393379211426,8.973467826843262
1715114149766115300,1.347115234375,7.90086555480957,2.4468741416931152,9.41400146484375
1715114149776065300,1.357065185546875,9.500192642211914,1.8339585065841675,8.49941635131836
1715114149786015200,1.36701513671875,12.162544250488281,1.2114660739898682,8.212111473083496
1715114149795965000,1.37696484375,15.648502349853516,0.3974374830722809,7.65186882019043
1715114149805915000,1.386914794921875,16.328454971313477,-0.14365209639072418,7.196970462799072
1715114149815864800,1.39686474609375,14.925453186035156,-0.2825157940387726,6.818686485290527
1715114149825814800,1.406814697265625,12.717999458312988,-0.17238251864910126,5.774814605712891
1715114149835764700,1.4167646484375,11.66455078125,-0.608127236366272,4.548983097076416
1715114149845714400,1.42671435546875,11.635820388793945,-1.2880805730819702,3.845088005065918
1715114149855664400,1.436664306640625,12.42111873626709,-1.1013327836990356,2.8155810832977295
1715114149865614300,1.4466142578125,7.55131196975708,-1.8531121015548706,1.6041151285171509
1715114149875564300,1.456564208984375,5.310339450836182,-1.2449848651885986,2.7054479122161865
1715114149885514000,1.466513916015625,5.65031623840332,-1.0247182846069336,4.333505153656006
1715114149895464000,1.4764638671875,6.9240312576293945,-1.091755986213684,5.726930618286133
1715114149905414000,1.486413818359375,8.374917984008789,-1.4844050407409668,5.6455278396606445
1715114149915363800,1.49636376953125,8.705317497253418,-1.4077905416488647,5.257667064666748
1715114149925313800,1.506313720703125,8.269572257995605,-1.3742717504501343,5.142745018005371
1715114149935263500,1.516263427734375,8.164227485656738,-1.5849615335464478,4.256890773773193
1715114149945213400,1.52621337890625,10.51054573059082,-1.8339585065841675,3.998316764831543
1715114149955163400,1.536163330078125,12.631808280944824,-2.164358377456665,3.045424461364746
1715114149965113300,1.54611328125,12.435483932495117,-2.580949544906616,1.048660397529602
1715114149975063000,1.55606298828125,12.009315490722656,-2.9688100814819336,0.2346317619085312
1715114149985013000,1.566012939453125,11.314997673034668,-2.920926094055176,-0.20111294090747833
1715114149994963000,1.575962890625,9.23682975769043,-2.0829553604125977,0.569819986820221
1715114150004913000,1.585912841796875,6.172252178192139,-1.6184803247451782,1.139639973640442
1715114150014862800,1.59586279296875,3.7828385829925537,-1.0869675874710083,1.5705963373184204
1715114150024812500,1.6058125,3.869029998779297,-0.3687070608139038,2.2601263523101807
1715114150034762500,1.615762451171875,5.592854976654053,-0.08140286058187485,2.7293899059295654
1715114150044712400,1.62571240234375,7.005434036254883,0.33039984107017517,3.5434184074401855
1715114150054662400,1.635662353515625,6.660669326782227,-0.07182604819536209,2.782062292098999
1715114150064612400,1.6456123046875,6.976703643798828,-0.17238251864910126,2.3127987384796143
1715114150074562000,1.65556201171875,7.967903137207031,-0.3208230137825012,2.513911724090576
1715114150084512000,1.665511962890625,8.53293514251709,-0.507570743560791,1.7286136150360107
1715114150094462000,1.6754619140625,8.643068313598633,-0.8140285611152649,1.3407529592514038
1715114150104412000,1.685411865234375,7.067683219909668,-0.7134721279144287,0.9768342971801758
1715114150114361600,1.695361572265625,5.966350555419922,-0.3926490843296051,1.5418659448623657
1715114150124311600,1.7053115234375,7.2113356590271,-0.3016694188117981,2.38462495803833
1715114150134261500,1.715261474609375,7.340622425079346,0.1149216815829277,3.1316158771514893
1715114150144211500,1.72521142578125,6.138733386993408,0.38307225704193115,3.3279404640197754
1715114150154161400,1.735161376953125,5.966350555419922,0.43095630407333374,3.9695863723754883
1715114150164111000,1.745111083984375,6.531382083892822,1.0295066833496094,5.549759387969971
1715114150174061000,1.75506103515625,5.578489780426025,1.2449848651885986,6.119579315185547
1715114150184011000,1.765010986328125,6.833051681518555,0.9576807022094727,5.928043365478516
1715114150193961000,1.7749609375,9.897629737854004,1.5705963373184204,6.564900875091553
1715114150203910700,1.78491064453125,9.849745750427246,1.920149803161621,5.985504150390625
1715114150213860600,1.794860595703125,9.107542991638184,1.8962076902389526,5.655104637145996
1715114150223810600,1.804810546875,10.884040832519531,1.0821791887283325,6.210559368133545
1715114150233760500,1.814760498046875,13.637372970581055,-1.2449848651885986,4.060565948486328
1715114150243710500,1.82471044921875,16.17522621154785,-2.4803929328918457,4.089296340942383
1715114150253660200,1.83466015625,17.63568878173828,-1.968033790588379,4.898536682128906
1715114150263610000,1.844610107421875,16.41464614868164,-0.11971008777618408,8.916007041931152
1715114150273560000,1.85456005859375,11.367670059204102,1.0534487962722778,9.17936897277832
1715114150283510000,1.864510009765625,9.083600997924805,0.4165911078453064,9.222464561462402
1715114150293459700,1.874459716796875,10.089165687561035,0.5315127968788147,9.916783332824707
1715114150303409700,1.88440966796875,10.381258964538574,0.5841852426528931,9.188945770263672
1715114150313359600,1.894359619140625,9.816226959228516,-0.7422025203704834,5.549759387969971
1715114150323309600,1.9043095703125,9.998186111450195,-3.3854012489318848,-0.004788403399288654
1715114150333259500,1.914259521484375,11.348516464233398,-5.061342239379883,-3.7253777980804443
1715114150343209500,1.92420947265625,15.433024406433105,-4.132391929626465,0.5123591423034668
1715114150353159400,1.934159423828125,17.089811325073242,-3.7158010005950928,7.096413612365723
1715114150363109400,1.944109375,14.690821647644043,-3.711012601852417,8.9064302444458
1715114150373059300,1.954059326171875,11.161767959594727,-3.7636849880218506,7.9631147384643555
1715114150383009300,1.96400927734375,8.513781547546387,-4.247313976287842,5.999869346618652
1715114150392959200,1.973959228515625,7.307103633880615,-5.07570743560791,4.07014274597168
1715114150402909200,1.9839091796875,8.250418663024902,-5.257667064666748,2.126051187515259
1715114150412859100,1.993859130859375,8.197746276855469,-4.529829502105713,0.7230489253997803
1715114150422809000,2.00380908203125,7.9631147384643555,-4.6734819412231445,1.115697979927063
1715114150432759000,2.013759033203125,8.015787124633789,-4.271255970001221,2.4612393379211426
1715114150442709000,2.023708984375,8.293514251708984,-3.1747114658355713,6.090848922729492
1715114150452659000,2.033658935546875,8.20732307434082,-2.6575639247894287,9.888052940368652
1715114150462609000,2.04360888671875,6.617573261260986,-2.097320795059204,15.442601203918457
1715114150472558800,2.053558837890625,6.138733386993408,-0.7661445140838623,19.63245391845703
1715114150482508800,2.0635087890625,6.7708024978637695,-0.3208230137825012,12.263101577758789
1715114150492458800,2.073458740234375,6.962338447570801,-2.1356279850006104,6.57926607131958
1715114150502408700,2.08340869140625,6.818686485290527,-3.6343982219696045,2.1547815799713135
1715114150512358700,2.093358642578125,5.635950565338135,-3.529053211212158,0.4357447028160095
1715114150522308400,2.103308349609375,5.449203014373779,-2.5665841102600098,-0.07182604819536209
1715114150532258300,2.11325830078125,5.717353820800781,-3.002328872680664,-1.6280571222305298
1715114150542208300,2.123208251953125,6.186617374420166,-4.141968727111816,-4.01268196105957
1715114150552158200,2.133158203125,5.564124584197998,-4.223371982574463,-3.734954595565796
1715114150562108200,2.143108154296875,5.295974254608154,-3.1316158771514893,-0.26815059781074524
1715114150572058000,2.15305810546875,4.994304656982422,-1.5945383310317993,4.189853191375732
1715114150582008000,2.163008056640625,3.821146011352539,-0.4644751250743866,7.556100368499756
1715114150591958000,2.1729580078125,3.0310592651367188,0.33997663855552673,9.337387084960938
1715114150601908000,2.182907958984375,1.7334020137786865,0.2346317619085312,9.313444137573242
1715114150611858000,2.19285791015625,1.2976573705673218,-0.49320554733276367,7.675810813903809
1715114150621807900,2.202807861328125,2.8395233154296875,-0.7757213711738586,5.406107425689697
1715114150631757800,2.2127578125,2.9975404739379883,-0.9481038451194763,5.386953830718994
1715114150641707800,2.222707763671875,3.4524388313293457,-1.455674648284912,5.726930618286133
1715114150651657700,2.23265771484375,3.7445313930511475,-2.0829553604125977,4.965574264526367
1715114150661607700,2.242607666015625,3.643975019454956,-2.557007312774658,3.466804027557373
1715114150671557600,2.2525576171875,2.537853717803955,-3.2130186557769775,2.4420857429504395
1715114150681507600,2.262507568359375,1.9057846069335938,-4.089296340942383,2.0638017654418945
1715114150691457500,2.27245751953125,1.0869675874710083,-4.501099109649658,4.759673118591309
1715114150701407500,2.282407470703125,0.6272808313369751,-5.171475887298584,4.941632270812988
1715114150711357400,2.292357421875,-1.2018892765045166,-6.0190229415893555,4.592078685760498
1715114150721307400,2.302307373046875,-6.660669326782227,-6.909666061401367,7.134721279144287
1715114150731257300,2.31225732421875,-5.564124584197998,-6.8809356689453125,9.045293807983398
1715114150741207300,2.322207275390625,-2.6815059185028076,-6.866570472717285,21.169530868530273
1715114150751157200,2.3321572265625,-1.2018892765045166,-3.663128614425659,30.119056701660156
1715114150761107200,2.342107177734375,-1.0007762908935547,-2.250549554824829,28.25157928466797
1715114150771057200,2.35205712890625,-0.6320692300796509,-6.071695327758789,20.40338706970215
1715114150781007000,2.362007080078125,1.6184803247451782,-7.005434036254883,14.88714599609375
1715114150790957000,2.37195703125,5.1810526847839355,-6.435614109039307,10.922348022460938
1715114150800907000,2.381906982421875,4.587290287017822,-7.733271598815918,9.591172218322754
1715114150810857000,2.39185693359375,0.5602431893348694,-10.577583312988281,7.393294811248779
1715114150820807000,2.401806884765625,-0.11013327538967133,-11.15697956085205,3.3901896476745605
1715114150830756600,2.411756591796875,-0.3687070608139038,-10.47702693939209,0.5985504388809204
1715114150840706600,2.42170654296875,2.365471363067627,-5.679046630859375,1.6328455209732056
1715114150850656500,2.431656494140625,6.794744491577148,-1.3886369466781616,5.434837818145752
1715114150860606500,2.4416064453125,9.21288776397705,-2.030282974243164,5.439626216888428
1715114150870556400,2.451556396484375,5.214571475982666,-6.540958881378174,6.856993675231934
1715114150880506000,2.461506103515625,0.7805097699165344,-9.27034854888916,6.3733649253845215
1715114150890456000,2.4714560546875,-0.9433154463768005,-9.773131370544434,6.100425720214844
1715114150900406000,2.481406005859375,-0.35913026332855225,-9.591172218322754,6.631938934326172
1715114150910356000,2.49135595703125,-0.3256114423274994,-7.3693528175354,8.188169479370117
1715114150920305700,2.5013056640625,8.801085472106934,-3.361459255218506,7.4555439949035645
1715114150930255600,2.511255615234375,10.304644584655762,-6.48828649520874,7.254431247711182
1715114150940205600,2.52120556640625,9.485827445983887,-9.77791976928711,7.038952827453613
1715114150950155500,2.531155517578125,7.560888767242432,-11.832144737243652,5.4444146156311035
1715114150960105500,2.54110546875,6.0190229415893555,-10.496180534362793,5.377377033233643
1715114150970055200,2.55105517578125,2.0925323963165283,-8.935160636901855,3.97916316986084
1715114150980005000,2.561005126953125,-0.7709329724311829,-8.719682693481445,3.4620156288146973
1715114150989955000,2.570955078125,-0.7805097699165344,-8.508993148803711,4.63517427444458
1715114150999905000,2.580905029296875,0.26815059781074524,-7.982268333435059,5.899312973022461
1715114151009854700,2.590854736328125,0.13407529890537262,-7.216124057769775,5.583278179168701
1715114151019804700,2.6008046875,-0.8236053586006165,-6.076483726501465,4.458003520965576
1715114151029754600,2.610754638671875,-1.2737152576446533,-2.585737943649292,0.49799394607543945
1715114151039704600,2.62070458984375,-0.4836287498474121,-0.7134721279144287,0.26336219906806946
1715114151049654500,2.630654541015625,0.6272808313369751,-0.6607996821403503,0.4118026793003082
1715114151059604200,2.640604248046875,1.7286136150360107,-2.1356279850006104,-0.9193734526634216
1715114151069554200,2.65055419921875,2.2409727573394775,-3.734954595565796,-2.1739351749420166
1715114151079504100,2.660504150390625,2.691082715988159,-3.754108190536499,-1.5083470344543457
1715114151089454000,2.6704541015625,2.7724854946136475,-3.73016619682312,-0.9193734526634216
1715114151099403800,2.68040380859375,2.494758129119873,-3.509899616241455,-0.49320554733276367
1715114151109353700,2.690353759765625,2.456450939178467,-3.184288263320923,-0.07182604819536209
1715114151119303700,2.7003037109375,2.513911724090576,-2.762908697128296,0.2585737705230713
1715114151129253600,2.710253662109375,2.0829553604125977,-2.360682964324951,0.5889736413955688
1715114151139203600,2.72020361328125,1.7573440074920654,-2.7102363109588623,0.8954314589500427
1715114151149153300,2.7301533203125,1.8387469053268433,-2.9927520751953125,0.6320692300796509
1715114151159103200,2.740103271484375,1.556231141090393,-3.60566782951355,0.646434485912323
1715114151169053200,2.75005322265625,-5.2672438621521,-4.750096321105957,3.9456443786621094
1715114151179003100,2.760003173828125,-0.8044517636299133,-5.2672438621521,0.9864110946655273
1715114151188952800,2.769952880859375,0.6512228846549988,-6.028599739074707,-0.272938996553421
1715114151198902800,2.77990283203125,-0.7326257228851318,-8.365341186523438,-0.9050082564353943
1715114151208852700,2.789852783203125,-2.5282769203186035,-32.905906677246094,-3.308786630630493
1715114151218802700,2.799802734375,0.6943184733390808,-53.668426513671875,-5.899312973022461
1715114151228752600,2.809752685546875,1.987187385559082,-41.14196014404297,-0.09576806426048279
1715114151238702300,2.819702392578125,6.761225700378418,-25.40247917175293,6.406883716583252
1715114151248652300,2.82965234375,5.4252610206604,-19.177555084228516,11.72201156616211
1715114151258602200,2.839602294921875,0.5027823448181152,-15.873557090759277,19.44570541381836
1715114151268552200,2.84955224609375,1.599326729774475,-10.94150161743164,19.728221893310547
1715114151278502100,2.859502197265625,3.112462282180786,-10.093954086303711,5.894524574279785
1715114151288452000,2.8694521484375,3.3949780464172363,-12.196063041687012,-0.6655880808830261
1715114151298402000,2.879402099609375,1.800439715385437,-12.808979034423828,-2.7533318996429443
1715114151308352000,2.88935205078125,-7.402871608734131,-11.463438034057617,-4.414907932281494
1715114151318302000,2.899302001953125,-22.91250991821289,-12.24394702911377,-6.98628044128418
1715114151328252000,2.909251953125,-15.10262393951416,-11.013327598571777,-2.7724854946136475
1715114151338201900,2.919201904296875,-3.8355112075805664,-10.984597206115723,1.9584569931030273
1715114151348151800,2.92915185546875,1.4077905416488647,-12.823344230651855,1.7477672100067139
1715114151358101800,2.939101806640625,3.758896589279175,-15.193603515625,-2.389413356781006
1715114151368051700,2.9490517578125,3.4572272300720215,-17.209522247314453,-7.2783732414245605
1715114151378001700,2.959001708984375,2.935291290283203,-17.932571411132812,-8.796297073364258
